"","Acetanaerobacterium","Acidaminococcus","Acinetobacter","Actinomyces","Adlercreutzia","Akkermansia","Alistipes","Allisonella","Allobaculum","Anaerococcus","Anaerofilum","Anaerorhabdus","Anaerosporobacter","Anaerostipes","Anaerotruncus","Anaerovorax","Atopobium","Bacteroides","Barnesiella","Bifidobacterium","Bilophila","Blautia","Brevibacterium","Bulleidia","Butyricicoccus","Butyricimonas","Caldimonas","Caloramator","Campylobacter","Catenibacterium","Citrobacter","Clostridium_III","Clostridium_IV","Clostridium_XI","Clostridium_XVIII","Clostridium_XlVa","Clostridium_XlVb","Clostridium_sensu_stricto","Collinsella","Comamonas","Coprobacillus","Coprococcus","Corynebacterium","Cronobacter","Denitrobacterium","Desulfotomaculum","Desulfovibrio","Dialister","Dietzia","Dorea","Eggerthella","Enterobacter","Enterococcus","Enterorhabdus","Erwinia","Erysipelothrix","EscherichiaShigella","Ethanoligenens","Eubacterium","Faecalibacterium","Filifactor","Finegoldia","Flavonifractor","Fusobacterium","Gardnerella","Gemella","Gemmiger","Geosporobacter","Gordonibacter","Gracilibacter","Granulicatella","Haemophilus","Hafnia","Halomonas","Hespellia","Holdemania","Howardella","Klebsiella","Kluyvera","Lachnobacterium","Lactobacillus","Lactococcus","Lactonifactor","Leuconostoc","Lutispora","Marvinbryantia","Megamonas","Megasphaera","Methanobrevibacter","Methylobacterium","Micrococcus","Mitsuokella","Mobiluncus","Mogibacterium","Moryella","Murdochiella","Mycoplasma","Negativicoccus","Neisseria","Odoribacter","Olsenella","Oribacterium","Oscillibacter","Pantoea","Papillibacter","Parabacteroides","Paraprevotella","Parasporobacterium","Parasutterella","Parvimonas","Peptococcus","Peptoniphilus","Peptostreptococcus","Phascolarctobacterium","Porphyromonas","Prevotella","Propionibacterium","Proteus","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonas","Pyramidobacter","Rhodococcus","Robinsoniella","Roseburia","Rothia","Ruminococcus","Saccharofermentans","Salmonella","Selenomonas","Shewanella","Slackia","Sneathia","Solobacterium","Sphingomonas","Sporanaerobacter","Sporobacter","Staphylococcus","Stenotrophomonas","Streptococcus","Subdoligranulum","Succinivibrio","Sutterella","TM7_genera_incertae_sedis","Tepidimicrobium","Tindallia","Tissierella","Turicibacter","Unassigned","Vampirovibrio","Varibaculum","Veillonella","Victivallis","Weissella","Zimmermannella"
"rgn.5.15",1,0,0,0,0,0,0,2,11,34,0,0,0,7,0,51,4,15,35,0,0,21,38,0,0,0,0,0,436,1,0,2,0,26,4,30,0,7,37,0,0,13,173,3,0,0,18,73,10,2,0,0,0,4,0,0,3,0,152,47,53,71,0,2,0,0,5,0,0,121,2,2,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,3,0,0,9,5,215,24,0,209,0,13,0,0,0,0,10,0,0,5,0,0,0,0,29,100,3,12,328,474,5,0,1,38,0,39,0,0,11,3,35,16,0,0,0,0,0,0,0,0,0,8,0,2,0,9,10,0,241,0,4,6,550,0,0,0,0,0,9
"rgn.5.16",0,0,0,24,1,0,5,0,2,197,0,0,2,3,0,34,0,25,0,0,12,10,0,10,2,2,0,2,38,0,0,3,0,2,4,54,4,1,14,0,0,9,1,0,0,0,0,248,23,11,0,1,0,10,0,0,6,0,36,22,55,336,0,242,77,15,18,0,0,0,5,17,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,0,0,0,10,0,0,2,43,3,3,1,0,0,39,0,0,0,0,0,0,51,3,167,61,0,88,755,0,0,0,0,0,0,0,0,14,0,8,30,0,0,0,3,843,0,0,0,0,0,0,48,0,20,35,0,0,0,0,0,162,10,0,0,0,0,0
"rgn.5.17",9,0,0,66,3,0,2,0,0,114,0,0,0,1,0,19,5,87,0,0,8,16,0,4,1,0,0,7,118,0,0,2,4,1,0,30,21,8,8,0,0,7,6,3,0,0,4,42,0,11,3,0,0,0,0,0,3,0,32,26,0,34,0,687,0,18,8,0,0,64,62,2,0,0,2,0,6,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,19,0,0,0,50,0,0,0,0,0,94,0,0,10,0,0,0,149,9,35,149,127,898,320,0,0,0,0,0,2,0,0,8,0,19,0,0,0,0,0,204,0,0,0,12,0,0,19,1,0,0,0,133,1,0,0,154,0,0,4,0,0,0
"rgn.5.2",4,0,0,1,0,0,4,0,9,61,1,0,0,13,0,59,1,329,56,37,3,136,0,0,3,2,0,11,209,8,0,17,2,8,16,165,0,40,10,0,2,53,7,3,10,0,5,16,4,17,0,0,4,3,0,3,79,0,103,215,0,7,0,2,0,2,41,0,0,133,1,2,0,0,10,0,0,0,0,0,18,0,0,0,2,0,0,0,0,0,1,0,9,9,0,196,2,4,0,0,0,0,26,0,3,0,0,6,0,1,9,66,7,105,185,82,0,0,10,4,0,2,0,6,91,0,112,32,0,0,0,8,58,4,0,0,7,0,0,66,4,44,2,0,239,0,9,1,538,2,28,3,0,4,0
"rgn.5.3",6,0,6,7,0,0,0,2,0,27,0,0,0,5,0,4,84,60,5,7,2,13,0,8,6,0,11,0,2,0,0,24,0,23,25,126,1,5,29,0,0,18,72,0,0,0,3,37,0,16,0,0,0,0,0,2,4,0,8,30,0,360,0,428,107,7,17,1,0,4,46,3,0,0,0,0,2,0,0,0,9,0,0,0,0,5,0,0,0,0,5,0,0,1,12,0,11,0,0,2,0,0,13,0,0,5,0,0,1,110,7,21,138,228,3,451,0,0,0,0,10,0,0,3,61,0,72,2,0,0,0,0,620,7,0,0,12,69,0,199,0,135,0,0,0,0,0,2,112,3,0,0,3,0,0
"rgn.5.6",4,0,0,1,0,0,41,1,3,2,1,0,0,4,0,2,7,1029,37,9,4,104,1,0,4,0,2,10,6,2,0,32,13,28,15,346,6,35,3,1,0,85,9,0,0,0,1,15,2,37,0,0,0,2,0,1,265,4,17,545,1,17,1,10,0,1,69,0,0,9,2,0,0,0,7,0,0,0,0,1,7,0,1,0,3,3,0,4,0,0,0,0,12,1,2,17,0,2,0,8,0,0,55,0,1,10,0,0,4,2,0,12,1,12,6,104,0,0,5,2,0,1,0,1,344,1,155,4,0,0,0,0,41,2,0,2,8,1,0,26,4,0,11,0,6,0,0,1,222,5,2,1,0,0,0
"rgn.5.7",0,0,0,5,0,0,70,5,26,14,0,0,0,32,0,2,0,26,1,71,0,401,0,0,12,0,0,0,0,0,0,0,2,0,28,225,15,0,4,0,0,29,12,0,0,0,0,86,0,100,6,0,0,0,0,0,122,0,0,918,0,67,0,0,1,0,280,0,0,0,6,5,0,0,0,0,1,0,0,0,7,0,2,0,2,5,0,4,0,0,0,0,36,0,1,0,0,0,2,0,0,0,53,1,3,4,2,0,12,0,0,40,59,10,0,304,0,0,3,0,0,0,0,0,350,2,104,0,0,0,0,0,0,0,0,0,3,0,0,277,6,0,0,0,1,0,0,0,103,0,3,26,0,0,0
"rgn.6.1",4,0,0,0,0,0,5,0,2,16,0,0,0,8,0,10,0,115,7,1008,0,85,0,0,9,0,0,1,7,0,0,151,35,5,2,205,35,0,0,0,0,49,3,0,0,0,0,3,6,62,4,0,3,0,0,0,8,0,33,342,0,40,3,0,0,0,134,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,1,0,2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,328,0,1,25,73,0,10,0,0,16,5,239,12,361,0,0,8,1,0,0,0,0,68,0,100,0,0,0,0,0,0,0,0,0,36,0,0,42,3,0,0,0,0,0,0,1,251,0,1,0,0,0,0
"rgn.6.10",59,0,0,42,0,5,19,1,2,56,0,0,1,2,2,17,3,369,41,2,55,53,0,0,0,5,4,21,0,1,0,12,3,2,0,165,22,3,77,0,0,24,4,0,2,3,0,28,0,17,1,0,0,7,0,0,285,0,69,160,0,10,0,226,4,6,30,0,0,17,6,3,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,13,0,0,0,29,64,0,2,199,0,1,66,0,0,2,92,1,55,71,27,886,79,0,0,0,1,0,0,0,0,21,0,46,0,0,0,0,0,0,30,0,2,38,0,0,5,0,0,0,0,11,0,0,1,258,0,41,0,0,0,0
"rgn.6.11",0,0,0,0,0,0,0,0,0,1,0,0,8,83,0,0,0,8,0,30,2,322,0,0,74,0,15,0,0,217,0,36,9,155,0,319,1,171,4,0,0,75,0,0,0,0,2,106,0,80,0,0,4,0,0,0,5,0,1,209,0,6,2,0,2,0,225,0,0,0,7,4,0,0,5,0,0,0,0,0,5,0,0,0,0,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,1,1,0,1,1,0,0,1197,0,0,19,0,0,0,0,0,104,0,90,0,0,0,0,0,0,0,0,0,0,0,0,45,11,0,3,0,0,0,0,3,300,0,0,7,0,0,0
"rgn.6.12",2,0,0,5,0,0,50,0,0,40,2,0,3,15,0,13,0,365,0,0,0,172,2,0,16,0,0,14,40,0,0,54,0,9,34,347,18,8,16,0,0,68,6,0,0,0,0,83,0,67,1,0,0,0,0,0,137,0,66,269,0,18,0,1,1,0,96,1,1,14,8,0,0,0,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,3,1,0,1,0,0,2,0,0,0,51,0,3,12,20,0,0,21,4,64,10,0,46,426,0,0,3,5,0,0,0,10,52,0,219,0,0,0,0,0,0,0,0,3,7,0,0,42,3,0,0,0,6,0,0,1,813,0,89,2,0,0,0
"rgn.6.13",0,0,0,0,0,0,59,0,21,2,0,0,0,0,0,0,0,398,0,203,0,128,0,0,8,0,0,0,1,0,0,170,31,0,5,183,1,0,26,0,0,190,0,0,0,0,0,0,0,39,1,0,0,0,0,0,39,0,2,375,0,7,3,2,0,1,77,0,0,0,0,33,0,0,0,0,0,1,0,0,9,0,0,0,2,0,209,1,0,0,0,0,0,0,1,0,0,0,6,0,0,0,26,0,0,49,13,0,0,0,0,1,2,33,0,387,0,0,0,0,0,0,0,0,52,5,294,0,0,0,0,0,0,1,0,3,1,0,0,302,0,0,0,0,0,0,0,1,457,0,0,107,0,0,0
"rgn.6.14",0,0,0,2,0,0,0,0,0,102,2,0,0,0,0,0,51,13,0,0,0,1,16,13,63,0,0,0,23,2,0,2,13,2,0,30,0,0,2,0,0,1,240,0,0,0,0,331,0,15,0,0,0,0,0,0,3,0,1,15,17,258,0,188,144,55,5,0,0,52,176,3,0,0,0,0,9,0,0,0,10,0,0,0,0,0,6,0,0,0,0,0,25,0,2,3,3,0,4,0,9,0,0,0,0,0,2,0,0,158,17,118,277,0,17,436,0,0,0,5,0,0,0,0,15,1,8,8,0,0,0,0,59,0,0,0,0,2,0,505,0,3,52,0,78,0,3,2,257,0,2,12,0,0,12
"rgn.6.15",4,0,0,0,0,0,54,0,0,233,0,0,0,8,0,52,0,318,5,36,4,45,0,0,7,0,0,4,40,1,0,30,4,3,0,85,3,3,17,0,0,10,14,0,0,0,0,230,12,30,0,0,0,3,0,0,55,0,66,108,0,400,2,0,0,0,65,0,0,43,14,2,0,0,3,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,4,67,0,12,430,0,13,4,3,3,0,52,0,2,0,2,0,12,0,0,265,19,24,279,333,0,0,1,3,0,40,2,0,35,0,54,0,0,0,0,0,0,5,0,2,10,0,0,11,2,6,6,0,124,1,0,2,143,0,5,2,0,0,0
"rgn.6.16",0,0,0,3,0,0,0,5,25,111,3,0,0,6,0,2,0,3,0,35,0,66,6,0,14,0,5,2,11,40,0,2,0,37,13,59,5,57,42,0,0,26,156,0,0,0,0,154,2,82,0,0,3,7,0,3,493,0,12,401,0,135,0,3,0,0,79,0,0,0,1,4,0,0,0,0,4,0,0,0,22,0,0,0,0,0,3,2,0,0,1,5,2,2,0,41,0,7,0,0,3,0,5,0,0,2,0,0,0,0,0,22,0,8,1,816,1,0,1,0,0,0,0,0,121,0,114,0,0,4,0,0,0,3,0,2,3,2,0,13,1,52,12,1,8,0,0,26,463,0,0,8,0,0,19
"rgn.6.17",1,0,0,1,0,0,0,3,75,242,2,0,0,10,0,47,0,95,0,0,4,162,7,0,33,0,16,13,10,5,0,93,2,28,18,361,8,30,7,0,0,90,101,0,0,0,17,224,34,262,0,1,0,11,0,2,17,0,61,160,0,374,4,55,2,0,7,2,0,2,9,2,0,0,0,0,7,1,0,0,25,0,0,0,0,3,1,0,0,0,2,0,0,0,0,0,2,9,5,6,57,0,76,0,0,7,0,0,0,6,1,187,32,7,28,131,6,0,4,5,0,0,0,1,71,0,201,0,0,0,0,44,0,3,0,2,28,8,0,22,2,0,0,0,0,0,0,7,249,0,0,15,2,0,3
"rgn.6.18",2,0,9,0,0,0,0,0,5,63,2,0,0,0,0,115,9,6,10,25,0,8,36,0,1,2,0,0,400,4,0,10,0,2,0,3,1,68,10,0,0,4,142,10,0,0,0,85,29,10,0,0,0,0,0,0,3,1,208,15,0,14,0,0,0,0,7,1,0,123,0,2,0,0,0,0,2,0,0,0,19,0,0,0,0,0,0,15,0,0,3,4,17,4,0,369,0,26,0,0,0,0,9,0,0,0,0,0,0,0,14,202,0,0,160,305,2,0,2,3,0,43,0,0,5,0,13,163,0,0,0,0,0,0,0,0,7,0,0,0,0,19,2,0,302,0,0,0,725,0,8,2,0,0,19
"rgn.6.2",14,0,0,0,0,0,16,2,127,5,4,0,4,8,0,7,0,16,3,14,0,132,0,0,13,4,13,0,1,29,0,71,6,16,25,129,4,6,16,0,0,96,8,0,3,0,0,38,0,65,0,0,4,0,1,0,193,0,53,208,0,12,0,11,0,0,84,0,0,4,1,3,0,0,17,3,0,0,0,0,2,1,0,0,0,4,0,2,0,0,2,21,0,0,0,0,0,0,150,0,0,0,98,0,0,14,0,6,0,2,5,8,4,21,0,597,0,0,7,3,1,0,0,2,180,1,203,0,0,2,0,0,0,9,0,2,33,0,0,39,2,3,41,0,0,0,0,26,627,51,0,1,2,0,0
"rgn.6.3",3,0,0,0,0,0,0,9,64,10,3,0,0,8,4,20,0,154,5,53,2,90,0,2,14,0,6,0,62,36,0,5,4,52,0,151,7,30,67,0,0,68,40,2,3,2,3,61,0,131,0,1,0,37,0,0,22,0,38,182,0,45,0,7,0,0,51,1,0,13,1,6,0,0,3,5,4,0,0,0,18,0,0,0,0,0,0,94,0,0,0,17,17,1,0,12,0,0,0,0,4,2,44,0,0,2,0,0,0,0,12,31,1,52,37,1009,0,0,5,2,0,0,0,0,263,0,94,7,0,0,0,0,0,2,0,0,3,0,0,104,1,0,30,0,33,0,0,0,480,1,0,16,2,0,0
"rgn.6.4",4,0,0,10,0,0,74,0,18,14,3,0,3,3,1,8,0,545,58,0,6,67,0,0,29,0,0,23,10,10,0,48,7,12,29,203,12,25,75,0,0,53,2,0,0,0,2,41,1,85,1,0,0,0,0,0,135,0,28,234,0,52,0,104,3,0,109,0,0,7,40,0,0,0,27,0,0,0,0,0,3,0,0,0,3,1,23,0,0,0,0,5,3,0,0,5,4,0,0,21,1,0,64,0,1,49,0,0,5,56,1,32,90,101,16,447,3,0,3,2,0,0,0,2,211,0,195,0,0,0,0,0,0,12,0,2,15,0,0,104,2,0,2,0,0,0,0,5,212,63,3,0,0,0,0
"rgn.6.9",37,0,0,28,0,0,22,5,22,1,1,0,0,9,0,7,0,134,0,13,12,92,0,0,6,12,29,7,0,31,0,39,6,22,3,198,41,38,19,0,0,156,26,0,0,2,10,47,0,171,0,0,46,13,0,0,103,12,42,148,0,302,2,37,2,0,46,0,0,4,14,22,0,0,10,0,0,0,0,0,5,1,0,0,0,1,0,45,0,0,0,9,0,0,0,6,0,2,0,10,6,0,164,0,2,42,0,0,0,23,0,32,9,18,0,394,0,0,4,1,0,0,0,0,287,2,96,1,0,0,0,15,0,3,0,0,7,3,0,422,1,0,16,0,0,0,0,1,246,0,0,71,0,2,0
"rgn.7.1",0,0,0,2,0,64,357,0,0,3,0,0,12,57,0,4,1,869,11,23,5,277,0,0,5,0,0,0,0,0,0,15,3,5,6,356,0,2,0,0,0,114,2,0,0,0,0,5,0,49,5,0,0,0,0,0,16,0,19,401,1,6,15,1,0,0,456,0,0,7,0,1,0,0,1,0,0,0,0,0,4,0,0,0,24,1,0,1,0,0,0,0,0,1,0,19,0,0,0,3,0,1,32,0,2,6,0,0,28,0,0,15,2,103,4,103,0,0,1,0,0,0,0,0,94,0,265,0,0,0,0,0,0,0,0,0,1,0,0,9,1,0,0,0,18,0,0,0,83,0,0,1,0,0,0
"rgn.7.11",1,0,0,8,1,0,12,0,0,14,0,0,0,22,0,4,6,14,0,0,2,32,0,4,1,0,2,0,43,0,0,2,0,2,6,18,1,2,2,0,0,11,3,0,0,0,0,14,0,2,0,0,0,0,0,0,1,0,11,32,0,18,0,377,16,23,2,1,0,2,2,15,0,0,2,0,0,0,0,0,25,0,0,0,0,0,0,6,0,0,0,1,0,0,0,4,71,0,0,0,0,0,5,0,2,0,0,0,0,143,4,14,64,0,2,199,0,6,0,2,0,0,0,0,24,0,17,11,0,0,0,0,2356,0,0,0,2,0,0,148,1,0,0,0,6,0,0,0,85,2,0,14,0,0,0
"rgn.7.14",3,0,0,12,4,0,0,0,3,27,0,0,0,6,0,60,29,55,0,16,0,25,2,5,7,2,0,0,90,0,0,11,0,3,3,51,0,1,2,0,0,19,16,3,0,0,2,408,9,14,0,0,0,0,0,0,4,0,79,14,43,61,0,97,2,0,24,0,0,145,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,48,0,284,31,5,4,134,0,11,0,65,0,0,41,0,1,0,35,94,214,150,0,464,217,0,0,0,0,0,0,0,1,45,1,13,10,0,0,0,0,49,0,0,0,2,0,0,22,0,0,2,0,272,0,7,0,355,6,33,0,0,0,3
"rgn.7.15",7,0,0,1,0,2,30,0,1,102,0,0,3,2,0,86,4,241,11,0,3,15,25,3,4,0,0,2,111,0,0,5,0,17,3,84,1,38,4,0,0,20,97,1,0,0,0,86,20,10,0,0,0,0,0,0,10,0,56,117,8,63,0,98,2,0,61,0,0,90,5,0,0,0,3,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,1,0,19,37,2,240,2,13,0,0,0,0,22,0,0,7,4,1,11,9,23,204,41,0,778,33,1,0,0,1,0,0,0,4,16,0,109,100,0,0,0,0,0,1,0,0,7,0,0,3,4,0,0,0,172,0,3,5,524,0,0,0,0,0,6
"rgn.7.18",7,0,0,11,0,0,2,0,0,35,0,0,2,9,1,24,0,25,77,3,5,207,4,0,24,0,8,23,300,50,0,158,37,89,0,184,2,35,31,0,1,66,88,2,6,2,2,81,4,53,0,0,0,10,0,0,30,2,57,178,1,24,0,0,0,0,80,0,0,44,4,5,0,0,4,0,0,2,0,0,9,5,0,0,2,5,0,0,0,0,0,0,24,4,3,152,0,9,0,1,0,0,115,0,3,36,0,0,1,0,5,54,2,4,118,223,0,0,2,2,0,0,0,1,187,0,135,4,0,0,0,0,0,1,0,2,30,2,0,96,2,1,0,0,74,0,2,9,544,0,0,9,0,0,9
"rgn.7.19",0,0,0,0,0,0,3,6,19,356,0,0,0,2,0,12,4,9,0,4,0,56,0,0,9,0,6,2,274,3,0,2,3,18,4,51,0,7,6,0,0,24,54,0,0,0,1,364,7,42,0,3,0,0,0,0,2,0,28,88,5,114,0,5,2,0,28,0,0,137,5,7,0,0,0,0,0,1,0,0,14,0,0,0,0,2,0,0,0,0,0,8,18,0,0,160,0,4,32,0,0,0,21,0,0,2,0,0,0,0,47,218,49,0,245,695,2,0,3,0,0,0,0,0,133,1,28,0,0,0,0,0,7,0,0,0,5,0,0,14,0,16,4,0,219,1,8,2,264,0,2,2,0,0,0
"rgn.7.2",0,4,0,3,0,0,3,2,38,85,0,0,0,0,0,46,1,370,9,0,2,44,0,0,4,0,0,2,56,9,0,0,0,9,0,78,0,0,29,0,0,17,9,3,0,0,0,72,5,22,0,0,0,0,0,0,57,0,31,73,20,136,2,40,3,0,111,0,0,88,4,6,0,0,2,0,2,0,0,0,0,0,0,0,4,0,50,50,0,0,0,0,15,2,122,2,6,0,0,0,0,0,14,0,0,21,2,0,0,24,3,329,124,14,149,872,3,0,7,0,0,2,0,0,128,1,48,0,0,0,0,0,19,0,0,3,0,3,0,8,8,0,34,0,189,0,0,2,238,0,0,0,0,2,0
"rgn.7.3",0,0,2,0,0,0,0,16,12,24,0,0,0,21,0,11,7,187,0,33,0,28,0,0,7,0,0,0,0,2,0,31,2,0,20,98,0,0,77,0,0,9,53,0,0,0,0,190,3,37,0,0,0,0,0,0,0,0,2,166,0,214,0,0,0,0,0,0,0,0,21,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,2,4,0,0,0,1,0,5,0,0,7,2,0,38,0,0,152,0,77,73,1840,0,0,0,0,0,0,0,0,106,0,1,0,0,0,0,0,1,0,0,0,2,0,0,84,0,0,0,0,0,0,0,0,311,0,0,0,0,2,5
"rgn.7.4",2,0,10,103,0,4,2,2,44,15,0,0,0,23,0,4,2,73,0,581,3,65,2,0,5,0,10,3,23,8,0,7,0,5,0,77,0,2,51,0,0,26,5,2,3,0,0,45,3,76,0,0,0,3,0,0,58,0,11,188,13,148,0,495,5,21,20,0,0,2,40,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0,0,2,30,3,0,4,0,7,0,79,0,84,0,18,0,0,0,0,0,0,103,3,49,90,0,11,574,10,0,4,3,0,0,9,0,100,0,22,0,0,0,0,3,71,6,0,0,4,2,0,0,1,0,20,0,4,0,2,0,180,2,7,1,0,0,0
"rgn.7.5",0,0,6,14,0,0,7,0,0,37,0,0,2,17,0,2,0,305,0,3,4,141,3,0,7,0,0,0,46,0,0,29,0,0,79,116,5,2,90,0,0,24,116,0,0,0,0,81,7,44,0,0,0,6,0,0,155,0,6,249,0,299,0,3,0,1,50,0,0,1,67,55,0,0,6,0,2,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,2,0,12,0,0,47,0,0,7,0,0,2,45,0,50,70,129,3,457,3,0,0,0,5,0,0,0,104,1,88,0,0,0,0,0,0,0,0,4,0,32,0,415,0,0,2,0,0,0,0,0,64,54,0,290,0,0,0
"rgn.7.6",4,0,0,0,0,0,0,2,6,7,0,0,0,3,2,0,8,47,2,0,6,50,3,0,6,2,10,8,21,1,0,25,2,6,3,148,4,16,42,0,0,84,68,0,0,0,5,30,0,50,0,0,0,7,0,3,3,1,20,186,4,20,0,9,72,3,74,0,0,5,6,5,0,0,3,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,0,3,0,0,15,0,0,4,0,0,0,1,2,7,2,14,5,1904,1,0,2,1,0,0,0,0,190,0,53,1,0,0,0,5,216,0,0,0,6,0,0,71,0,0,0,0,4,0,0,0,285,0,0,0,0,0,8
"rgn.7.7",10,0,2,11,0,0,2,3,92,8,0,0,1,8,1,4,0,331,0,251,0,104,0,0,12,0,9,0,0,447,0,17,2,17,4,147,3,3,267,0,0,67,17,0,4,0,2,1,0,54,0,1,0,12,0,0,213,0,14,144,0,31,0,2,4,4,53,1,0,6,48,5,0,0,2,0,0,2,0,0,172,0,0,0,0,0,0,0,0,0,2,59,0,0,0,0,0,0,0,1,4,0,61,0,0,16,0,0,1,0,0,5,4,34,0,303,6,0,0,4,0,0,2,0,68,0,154,0,0,0,0,4,48,10,0,2,9,2,0,70,1,0,0,0,0,0,0,2,416,3,0,86,0,0,0
"rgn.7.8",0,0,0,2,0,0,0,25,10,32,2,0,2,0,0,26,0,14,11,64,0,32,2,0,5,0,23,2,17,41,0,3,0,29,0,131,3,11,43,0,0,27,103,1,7,0,0,1,21,43,0,5,0,3,0,0,341,0,33,205,0,126,0,0,0,0,16,0,0,7,3,4,0,0,0,0,4,14,0,0,3,0,2,0,0,0,0,50,0,0,0,22,35,0,0,61,0,34,0,0,8,0,10,0,0,0,0,0,0,1,2,101,0,153,52,1013,1,0,0,0,1,0,0,0,178,10,69,8,0,0,0,3,0,5,0,0,0,0,0,28,1,61,8,0,47,0,0,2,479,0,3,53,0,0,3
"rgn.8.1",37,0,0,2,0,0,24,7,41,1,0,0,0,2,0,4,0,64,1,0,0,20,0,0,18,25,0,24,7,18,0,66,2,36,15,177,11,6,13,0,0,123,1,0,0,0,34,50,0,97,0,0,0,0,0,3,98,1,129,400,0,3,3,0,0,0,68,0,0,11,0,0,0,0,10,0,12,1,0,0,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,6,0,0,0,11,1,0,186,0,0,97,0,0,0,0,3,1,2,51,2,774,0,0,8,5,0,0,0,0,332,0,139,0,0,0,0,0,0,3,0,0,48,0,0,1,2,0,140,0,0,0,0,14,486,0,0,1,4,0,0
"rgn.8.10",2,0,0,27,0,0,0,0,18,131,0,0,0,3,0,7,0,110,0,0,0,45,0,0,7,0,0,2,412,34,0,0,0,40,3,99,5,49,13,0,0,9,75,0,0,0,0,50,5,28,0,0,0,0,0,0,28,0,44,215,0,39,0,0,0,0,24,0,0,28,0,6,0,0,4,0,0,0,0,0,9,0,0,0,0,2,0,2,0,0,0,4,39,5,0,122,0,18,0,0,4,0,8,0,2,0,13,0,0,0,8,126,2,2,102,1020,0,0,7,0,0,0,0,0,169,0,33,21,0,0,0,0,0,0,0,0,2,0,0,0,1,288,2,0,64,0,0,2,139,15,6,3,0,0,12
"rgn.8.11",6,0,0,12,0,0,4,0,2,47,0,0,0,1,3,66,11,3,13,0,4,11,0,0,3,4,2,5,1504,2,0,31,0,3,0,17,1,8,2,0,0,14,9,0,0,0,5,81,5,6,0,0,0,0,0,0,11,1,144,5,65,9,0,73,0,9,10,0,0,34,1,3,0,0,4,8,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,54,17,0,12,6,2,0,1,0,1,80,0,0,2,0,0,0,44,15,157,50,64,156,340,0,0,6,0,0,0,0,0,1,0,6,7,0,0,0,0,343,0,0,0,9,0,0,1,1,9,3,33,69,2,0,0,141,1,13,9,0,0,0
"rgn.8.13",0,0,0,0,0,0,0,0,46,33,1,0,1,1,0,16,0,1531,0,23,0,9,1,1,4,0,4,2,267,4,0,22,8,1,3,112,1,11,18,0,0,2,9,1,0,0,32,59,5,8,0,0,0,0,0,0,431,0,22,94,0,15,0,1,1,1,20,0,0,1,1,7,0,0,16,2,4,0,0,0,1,0,0,0,0,0,0,4,0,0,0,27,29,5,0,67,0,15,0,0,17,2,13,0,0,0,0,0,0,0,10,72,10,0,145,242,0,0,0,0,0,0,0,0,41,1,14,25,0,0,0,2,0,6,0,0,1,0,0,131,0,19,5,0,2,0,0,0,221,0,5,8,0,0,2
"rgn.8.14",8,0,0,2,0,0,6,0,6,111,0,0,0,3,0,25,0,383,48,20,21,39,0,0,3,10,10,0,129,0,0,52,4,3,3,84,24,6,5,11,0,34,19,0,0,0,0,126,5,33,0,0,4,3,0,0,160,0,42,58,0,55,0,57,0,0,9,0,2,85,10,7,0,0,3,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,8,12,4,219,15,0,0,42,1,13,0,135,0,0,11,0,0,0,45,52,354,120,4,207,281,1,0,0,4,0,0,0,0,15,0,55,0,0,0,0,0,0,0,0,0,20,0,0,10,1,0,2,0,144,0,0,0,403,1,82,0,4,0,0
"rgn.8.17",3,0,0,2,0,0,2,0,47,0,0,0,0,29,0,0,0,344,0,4,1,298,0,0,23,0,17,8,2,0,0,12,2,166,50,381,6,46,34,0,2,222,0,0,0,0,0,113,0,179,1,0,0,0,0,0,62,1,12,225,0,6,4,1,2,1,174,0,0,1,4,0,0,0,25,0,2,0,0,2,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,25,0,3,4,0,0,0,0,0,1,0,0,0,480,0,0,10,3,0,0,0,0,356,0,119,0,0,0,0,0,0,0,0,0,4,0,0,16,1,120,0,0,0,0,0,0,328,3,0,1,0,0,0
