cutoff,trial_number,base_dim,n_layers,latent_dim,activation,strategy,dropout_rate,epochs,learning_rate,loss,permanova,n_clusters,noise_ratio,min_cluster_size,min_samples_token,batch_size,init,beta_kl,weight_decay,grad_clip_norm,csm,kl_warmup_ratio,norm,scheduler
0.03,68,768,4,62,gelu,constant,0.1,150,0.00046371237130791787,0.6602507829666138,0.060172796760928016,18,0.8183760683760684,5,5,128,kaiming_uniform,0.029021814449714838,0.0005447069253130577,0.7788957741890556,leaf,0.23659799415142865,layernorm,cosine
0.03,69,768,4,62,gelu,constant,0.1,150,0.00015917929485440805,0.7846925258636475,0.045830519281575374,14,0.780982905982906,5,5,128,kaiming_uniform,0.02734746389618181,0.0005036024382632815,0.7841954767942625,leaf,0.23583265259233446,layernorm,cosine
0.03,70,768,3,62,gelu,constant,0.1,150,0.0001576186505911946,0.7757167816162109,0.09217238220185614,12,0.8461538461538461,4,5,128,kaiming_uniform,0.02891004251406793,0.0005905568689355725,0.7593671191190811,leaf,0.2376053131486264,layernorm,cosine
0.03,71,768,4,62,gelu,constant,0.1,150,0.00016828091194801676,0.7885685563087463,0.08417882853496128,15,0.7585470085470085,5,5,128,kaiming_uniform,0.02795126578765922,0.0005211254624460012,0.7595141261725572,leaf,0.2509973117240943,layernorm,cosine
0.03,72,768,4,62,gelu,constant,0.1,150,0.00016525465191210472,0.771407425403595,0.0873754101183152,18,0.7980769230769231,3,5,128,kaiming_uniform,0.027534343314841808,0.00012977197519531669,0.7432320448020142,leaf,0.23769059846175636,layernorm,cosine
0.03,73,768,3,55,gelu,constant,0.1,150,0.00014652118673600601,0.7627518773078918,0.2888635713119641,2,0.780982905982906,3,20,128,kaiming_uniform,0.02430083395514923,0.00013446628472308115,0.7637602374822304,leaf,0.2497693263376512,layernorm,cosine
0.03,74,768,3,55,gelu,constant,0.1,150,0.00021741935584079818,0.6809936165809631,0.2774072694336778,2,0.7532051282051282,3,20,128,kaiming_uniform,0.03364868689466053,0.00010075100895982336,0.7622819090207317,leaf,0.2491069341992694,layernorm,cosine
0.03,75,768,3,55,gelu,constant,0.2,150,0.00013661963491109084,0.8183044791221619,0.2317009046756886,3,0.6741452991452992,3,20,128,kaiming_uniform,0.03196412630938464,0.0001409824057349077,0.7007574552317062,leaf,0.24600341590484678,layernorm,cosine
0.03,76,768,3,55,gelu,constant,0.1,150,0.00013933390858285346,0.766768753528595,0.22149828667897092,3,0.8867521367521367,3,20,128,kaiming_uniform,0.04396417824340201,0.00013059057147029405,0.7133315371755001,leaf,0.2560730684704506,layernorm,cosine
0.03,77,768,4,57,gelu,constant,0.1,150,0.00011033790185661484,0.867895245552063,0.11915411183246853,9,0.8771367521367521,4,5,128,kaiming_uniform,0.035292169879949126,0.00024605661896041735,0.7121805122781503,leaf,0.34055795504977787,layernorm,cosine
0.03,78,768,4,62,gelu,constant,0.2,150,9.641723912120021e-05,0.9252544045448303,0.12622927272638623,8,0.9027777777777778,4,5,128,kaiming_uniform,0.03691245436775281,0.00027258457141412677,0.669314976210031,leaf,0.33008725978202125,layernorm,cosine
