cutoff,trial_number,base_dim,n_layers,latent_dim,activation,strategy,dropout_rate,epochs,learning_rate,loss,permanova,n_clusters,noise_ratio,beta_kl,weight_decay,grad_clip_norm,csm,kl_warmup_ratio,norm
0.07,2193,512,3,29,leaky_relu,constant,0.2,80,0.0008731980405267407,0.739790141582489,0.004024557136100195,16,0.689922480620155,0.010131106186455165,2.8522320378400393e-05,0.6789522178015541,leaf,0.7786356987112508,batchnorm
0.05,2195,512,3,32,leaky_relu,constant,0.0,150,0.0005164075111298009,0.6070876717567444,0.13486817121206468,6,0.937984496124031,0.06898765997618765,4.138580323842467e-05,0.8913007562721268,leaf,0.7996650007154579,batchnorm
0.07,2196,512,3,34,leaky_relu,constant,0.5,150,0.0006388499761163577,0.7638839483261108,0.033306620467929995,7,0.8071705426356589,0.035528390469751946,2.580614060265682e-05,0.7416562527348957,leaf,0.5637229329858466,batchnorm
0.07,2198,512,3,27,leaky_relu,double,0.1,150,0.0004923505689422239,0.7019495964050293,0.04313991389434448,6,0.8885658914728682,0.02399095039891607,8.760489499511343e-05,0.8561240171795097,leaf,0.7452376455519899,batchnorm
0.07,2199,256,3,30,leaky_relu,constant,0.1,150,0.0006689537066551824,0.8228846192359924,0.018755083686019386,5,0.9457364341085271,0.04927946272896695,2.286837119191081e-05,1.6664398988961984,leaf,0.576020003871254,batchnorm
0.07,2200,768,3,33,leaky_relu,constant,0.1,150,0.00038921664431279876,0.8470643162727356,0.0,4,0.936046511627907,0.03472428343102698,1.0248085058055032e-05,0.914876485216368,leaf,0.5331408330346938,batchnorm
0.005,2207,512,3,31,leaky_relu,constant,0.1,150,0.0005924291044032819,0.2268785536289215,0.08915055982519146,7,0.8905038759689923,0.02380557987870155,1.896132733087493e-05,0.769515181353016,leaf,0.563318531661645,batchnorm
0.07,2209,512,3,32,leaky_relu,constant,0.1,80,0.0007559428135405376,0.8797523379325867,0.07892295538920367,2,0.9011627906976745,0.010138168806543193,0.00012333897293144422,0.9210006795372581,leaf,0.5757287862022927,none
0.07,2211,256,3,34,relu,constant,0.1,150,0.0005356732272240454,0.8498265743255615,0.011847824886237644,7,0.875,0.040518067838228415,4.617058023323204e-05,0.8284346501259535,leaf,0.5313928760098301,batchnorm
0.07,2213,512,3,29,leaky_relu,constant,0.1,150,0.0007119325488903852,0.7524849772453308,0.013851537223449655,16,0.8953488372093024,0.0588858882823622,1.600488368216916e-05,0.7571614366669009,leaf,0.5466815459012802,batchnorm
0.07,2214,512,3,35,leaky_relu,double,0.1,150,0.0001244219513185263,0.8648425936698914,0.0013035033197483744,7,0.8624031007751938,0.022712602755106694,3.136921875405554e-07,0.8436631235332489,leaf,0.2797700983906062,batchnorm
0.07,2215,512,3,33,leaky_relu,constant,0.4,150,0.0006232580081672556,0.7864081859588623,0.057382308882643895,18,0.8972868217054264,0.04673682393200497,3.853480909527715e-05,1.9959999626755203,leaf,0.7871733333580336,batchnorm
0.07,2216,512,3,25,leaky_relu,constant,0.1,150,0.00017398219867200635,0.7151870131492615,0.22428938650240254,5,0.8071705426356589,0.03413402192314471,3.289085958484505e-05,0.8940546360013444,eom,0.5190286151017569,layernorm
0.1,2219,512,3,31,leaky_relu,constant,0.1,150,0.0006536164650560829,0.8806435465812683,0.004364966973786797,14,0.6531007751937985,0.024380657593456808,8.586599863273001e-05,0.8098567377716163,leaf,0.5687453088145471,batchnorm
0.07,2220,512,3,36,leaky_relu,constant,0.2,150,0.0008054607660803195,0.8150094747543335,0.03738072844351462,6,0.9127906976744186,0.05233227023408912,6.738656181810576e-05,0.7868038756621558,leaf,0.5442081344559796,batchnorm
0.07,2221,512,3,26,leaky_relu,constant,0.1,150,0.0005067172148213858,0.732684850692749,0.024031303247332263,5,0.9224806201550387,0.03521761463565354,5.301245654301622e-05,0.701375907268354,leaf,0.5791853779997514,batchnorm
0.05,2222,512,3,35,leaky_relu,double,0.5,150,0.0003797547931659275,0.6496620178222656,0.13846645796260987,2,0.9282945736434108,0.07732564750266611,9.957462429609203e-05,0.738798372269759,leaf,0.2425450579576644,batchnorm
0.07,2223,256,3,32,leaky_relu,constant,0.1,150,0.000158035592329669,0.6706255674362183,0.027096420144031956,6,0.8158914728682171,0.024379826461008447,2.9140225609669193e-05,0.8567042907976964,leaf,0.5606632521970238,batchnorm
0.07,2224,512,3,58,gelu,constant,0.1,150,0.00027627618452083426,0.823544979095459,2.1753945205538575e-16,5,0.9437984496124031,0.053849540990543746,3.989146711559716e-05,0.9015236734440463,leaf,0.5315134286699876,batchnorm
0.07,2229,512,3,34,leaky_relu,double,0.1,150,0.0003400810263244058,0.7407259345054626,0.06666816867199671,8,0.8168604651162791,0.03348119570166574,2.9910994616454965e-05,1.4883229530462796,leaf,0.5193179941043327,batchnorm
0.07,2230,512,3,37,leaky_relu,constant,0.1,150,7.98116669507637e-05,0.7651751041412354,0.06999189735486912,4,0.7810077519379846,0.04971108385571804,6.340434105495487e-05,0.8114501209571119,leaf,0.6992825213118783,batchnorm
0.07,2232,512,3,30,leaky_relu,constant,0.1,150,0.00013855613564687992,0.9035254120826721,0.11767711156488474,5,0.9408914728682171,0.089826432115269,1.1464192444512073e-06,1.6316915950114832,leaf,0.7803698608618651,batchnorm
0.07,2234,768,3,38,leaky_relu,constant,0.1,150,0.0004320618766462933,0.6107441782951355,0.10386094875715216,4,0.9341085271317829,0.06170675547666337,2.4192175008473372e-05,0.8739848440972728,leaf,0.5334781964545128,batchnorm
0.005,2235,512,3,35,leaky_relu,constant,0.1,150,5.734050605771646e-05,0.16712048649787903,0.2602587914575416,2,0.23837209302325582,0.03929055059384706,7.489832131511503e-05,0.7653774534086766,eom,0.7899893380524019,batchnorm
0.07,2236,256,3,32,leaky_relu,constant,0.3,150,0.0005829161495074401,0.8468145728111267,0.009660028154136913,5,0.8691860465116279,0.02448891135120016,1.0891054351021882e-05,0.8464370828613088,leaf,0.21146002924572527,batchnorm
0.07,2237,512,3,44,leaky_relu,double,0.1,150,9.816877073846239e-05,0.9586982727050781,0.02568173872661105,4,0.9127906976744186,0.051354277256922216,4.0071067206481967e-05,1.4563791690794583,leaf,0.5424599702133084,batchnorm
0.07,2239,512,3,27,leaky_relu,constant,0.0,150,0.0007613036434300895,0.705424427986145,0.14945521442300366,4,0.935077519379845,0.03520242445892022,1.9320122612420317e-05,0.8046963035826169,leaf,0.7393817178102052,batchnorm
0.07,2240,512,3,33,leaky_relu,constant,0.1,150,0.00024240964256753275,0.8663198947906494,0.025288418759402728,14,0.7955426356589147,0.0645842849445241,4.853189538942001e-05,0.9334003336691652,leaf,0.6018273055943616,batchnorm
0.07,2242,512,3,36,leaky_relu,constant,0.1,150,0.0006214327583510406,0.8849954605102539,0.0014873351682964003,19,0.8236434108527132,0.0426437118437932,2.841143986636777e-05,0.7328935470073147,leaf,0.5785584982685761,batchnorm
0.1,2247,512,3,37,leaky_relu,constant,0.2,150,0.0004764904577063177,0.993270218372345,0.07290964928764809,5,0.9205426356589147,0.07031275808638386,2.31827361812948e-05,0.8060968716159668,leaf,0.7669439490106855,batchnorm
0.07,2248,256,3,35,leaky_relu,constant,0.1,150,0.0005783821425658969,0.7548300623893738,0.0069754157579312425,21,0.688953488372093,0.010118241230603665,6.2294896688712755e-06,0.9369036824060083,leaf,0.7500827068127323,batchnorm
0.05,2250,512,3,30,leaky_relu,constant,0.1,150,0.0005168907844692954,0.6283978819847107,0.021791384440419854,8,0.8798449612403101,0.03163813794026788,4.9059458068943154e-05,0.8460598679635669,leaf,0.568035097691504,batchnorm
0.07,2251,512,3,36,leaky_relu,constant,0.5,150,0.0008145850256280064,0.7730761766433716,0.029147284586881768,7,0.9186046511627907,0.02447372033655565,8.334299752874157e-06,0.8706391228432399,leaf,0.5360627263421814,batchnorm
0.07,2252,768,3,34,leaky_relu,constant,0.1,150,0.00021967450533152055,0.7469274997711182,0.015921973028692124,5,0.9001937984496124,0.055957222190715195,4.904626006400056e-08,0.6622525381126698,leaf,0.5591073141010046,batchnorm
0.07,2253,512,3,32,leaky_relu,double,0.1,150,0.0003615655952856141,0.8253676295280457,0.010557785755540564,14,0.8187984496124031,0.08649558912969726,3.364020079364996e-05,0.6175886648353126,leaf,0.7799415971782819,batchnorm
0.01,2256,512,3,46,leaky_relu,constant,0.1,150,0.0006037322872417074,0.23809707164764404,0.11744584756671711,5,0.9341085271317829,0.04416632928917436,1.3806098371982087e-05,0.7500842578587017,leaf,0.7894358058939099,batchnorm
0.07,2257,512,3,31,leaky_relu,double,0.1,80,0.00045142577763735683,0.8481818437576294,0.07544096371638416,5,0.8197674418604651,0.02620805762289598,2.630730519758265e-05,0.9462238894191621,leaf,0.5132229506289999,batchnorm
0.07,2258,512,3,35,leaky_relu,constant,0.1,150,0.0007261391530026262,0.6932650208473206,0.05787054999065377,6,0.8788759689922481,0.023449384870827365,6.654279039069636e-05,1.8903270272628745,leaf,0.5853954754237136,batchnorm
0.07,2259,512,3,26,leaky_relu,constant,0.1,150,8.70158915453125e-05,0.9968948364257812,0.02137270934880532,19,0.6395348837209303,0.010224084926563624,1.9743044176119482e-05,0.907846019624067,leaf,0.5587048302160027,batchnorm
0.07,2261,256,3,21,leaky_relu,double,0.1,150,0.0006746211976129452,0.6973309516906738,0.014922796240124646,6,0.9060077519379846,0.04040848726195187,4.398489062634093e-05,0.8770044057436962,leaf,0.25159210116750175,batchnorm
0.07,2263,512,3,33,leaky_relu,constant,0.3,150,0.0005018929195578854,0.7341607809066772,0.01228045409162674,19,0.8682170542635659,0.05935936748131083,3.269678218329578e-05,0.7187279906894378,leaf,0.5455748186665548,batchnorm
0.07,2265,512,3,29,leaky_relu,constant,0.1,80,0.0001627563074755931,0.6685076951980591,0.0686064024079829,11,0.8071705426356589,0.04695272584189029,1.8241755265691924e-06,0.901245078749975,leaf,0.761382308555767,batchnorm
0.07,2266,512,3,30,leaky_relu,constant,0.1,150,0.0006334936193146504,0.6953356266021729,0.01896841208119691,8,0.8275193798449613,0.023230113353787663,2.6048974203995278e-05,0.8081583485800705,leaf,0.6077251112091925,batchnorm
0.07,2267,512,3,34,leaky_relu,constant,0.1,150,0.0005557300470252243,0.7064324021339417,0.07625793092577199,3,0.8856589147286822,0.06693208376113448,4.047131142509484e-05,0.9317969104189942,leaf,0.7727982661400068,batchnorm
0.07,2271,512,3,33,leaky_relu,constant,0.1,150,0.0005285205237941067,0.6642621755599976,0.01782445357700456,14,0.747093023255814,0.03751541081527902,3.4169950372821385e-05,1.3613883227452035,leaf,0.5159606110478971,batchnorm
0.07,2273,256,3,27,leaky_relu,constant,0.1,80,0.0008753690470110081,0.885201096534729,0.176549042323554,2,0.9205426356589147,0.09144541328193878,2.2577042171660208e-05,0.952570126643137,eom,0.553399591013093,batchnorm
0.1,2274,512,3,30,leaky_relu,constant,0.1,150,0.00014919641711618018,0.8689954280853271,0.016108698679254067,5,0.8197674418604651,0.025321528989481767,7.872421611189693e-05,0.7875804732750038,leaf,0.5823819170704405,batchnorm
0.07,2276,512,3,31,leaky_relu,double,0.1,150,0.00030984220396302806,0.6379900574684143,0.0167312017354981,14,0.7383720930232558,0.010056378450051182,1.3946272395282777e-06,0.8150941749818328,leaf,0.5266280196208079,batchnorm
0.07,2279,512,3,35,leaky_relu,constant,0.1,150,0.0005920697322433219,0.6734319925308228,0.13170682503265815,3,0.9418604651162791,0.03394229428920302,4.222030082144561e-06,0.8371602343297567,leaf,0.5684495314421888,batchnorm
0.07,2280,512,3,33,leaky_relu,double,0.1,150,0.00012717814341578894,0.7795419692993164,0.03391812487879744,6,0.9476744186046512,0.06181535221195186,5.673279323893458e-05,0.7858936183902342,leaf,0.7870741710964765,batchnorm
0.07,2281,512,3,32,leaky_relu,constant,0.1,80,6.934703871860331e-05,0.7932633757591248,0.028291646296475948,9,0.749031007751938,0.023876291291318606,3.621840699617738e-05,0.8564048800085468,leaf,0.7496492680931947,batchnorm
0.07,2282,512,3,39,leaky_relu,constant,0.1,150,5.0456904595887935e-05,0.8492230772972107,0.061291791501025594,6,0.875968992248062,0.04616072039025253,6.879350443385488e-05,1.5126722516385307,leaf,0.27098188218286356,layernorm
0.07,2285,256,3,34,leaky_relu,constant,0.1,150,0.00010576259978832432,0.8321417570114136,0.025127723990945657,5,0.9069767441860465,0.04026526940047014,2.2801123838213146e-05,1.8168188923768398,leaf,0.5632344371058697,batchnorm
0.03,2287,768,3,37,leaky_relu,constant,0.1,150,0.0003490812134602328,0.61004239320755,0.010031236041696399,18,0.6937984496124031,0.022762721296167278,0.0001054008442070352,0.8735580529532917,leaf,0.5209830387485529,batchnorm
0.07,2289,512,3,32,leaky_relu,constant,0.1,80,0.0006155236289039091,0.7329931259155273,0.00745562790409364,30,0.7315891472868217,0.03697786707231177,3.133160509877534e-05,0.7360467370030863,leaf,0.5763629387068986,batchnorm
0.07,2291,512,3,30,leaky_relu,constant,0.3,150,0.0005223734518268041,0.960332989692688,0.3122308939354015,2,0.48546511627906974,0.02296849300315229,5.2967359377980984e-05,0.796183187745988,eom,0.5392778415665137,batchnorm
0.07,2293,512,3,28,leaky_relu,constant,0.1,150,0.0006649117782362009,0.7920994758605957,0.09711398431641688,8,0.9418604651162791,0.11847113973872547,8.419784188514456e-05,0.8693109317191476,leaf,0.6297790545845294,batchnorm
0.07,2294,512,3,34,leaky_relu,constant,0.1,150,0.00040631935081505125,0.5990132689476013,0.00768754658449575,13,0.6763565891472868,0.01002453734428148,5.8421455210036725e-06,0.9589471345839511,leaf,0.7894846981316122,batchnorm
0.07,2297,512,3,27,leaky_relu,constant,0.1,80,0.0007440379554945416,0.6272277235984802,0.005765624021805408,8,0.7635658914728682,0.01019649042475227,2.3139335432988826e-06,0.8194377145095858,leaf,0.5513325140067793,batchnorm
0.07,2298,256,3,59,leaky_relu,constant,0.0,150,0.0001783303604990071,0.689780592918396,0.050579244191118915,6,0.7955426356589147,0.03672342807000846,1.606437747114007e-05,0.771609762498839,leaf,0.4821632350263709,batchnorm
0.07,2299,512,3,32,leaky_relu,double,0.1,150,0.0004952493502508187,0.8097727298736572,0.007314561200219663,14,0.8352713178294574,0.05921765052566046,1.0207004915793295e-06,0.8472275530549693,leaf,0.5612888807704108,batchnorm
0.07,2300,512,3,35,relu,constant,0.1,150,0.0005532905822996086,0.7668015956878662,0.23733071606323658,5,0.9253875968992248,0.03808788681823455,6.497735862914717e-05,0.7027008071552169,leaf,0.2258530971004736,batchnorm
0.1,2302,512,3,29,leaky_relu,constant,0.2,150,0.0006594234765427325,0.8138805031776428,0.06148970995045393,9,0.8585271317829457,0.02375060359403849,0.00017591179098434625,0.892565044130857,leaf,0.2886781868578633,batchnorm
0.07,2305,512,3,36,leaky_relu,constant,0.1,80,0.0005270621640815275,0.6177088618278503,0.0775355008491213,7,0.8972868217054264,0.08715834334531472,4.7484032039469705e-05,0.9319677159430567,leaf,0.5095178381011938,batchnorm
0.07,2308,512,3,30,leaky_relu,constant,0.1,150,0.0003681036095098847,0.7442907094955444,0.014109140571515121,7,0.9031007751937985,0.05287580478621866,2.7143633991100427e-05,0.8822269669441825,leaf,0.5554607379459093,batchnorm
0.07,2309,512,3,35,leaky_relu,constant,0.1,150,0.0006198467051563528,0.7680116891860962,0.03955400264450989,7,0.8924418604651163,0.034946981309453604,1.9434623571808258e-05,1.9614308764942714,leaf,0.30947620397564757,batchnorm
0.01,2310,256,3,38,gelu,constant,0.1,150,0.000139400392384894,0.3431991636753082,0.27857889979180933,2,0.6918604651162791,0.06716157383238595,3.002545785132559e-06,0.7913203880537977,eom,0.5261848750995594,batchnorm
0.07,2312,512,3,34,leaky_relu,constant,0.1,150,0.00020534281627715016,0.6270269155502319,0.024108014212823943,7,0.813953488372093,0.021956556936726122,7.622232436691885e-05,0.9157928842617375,leaf,0.5411861413992516,batchnorm
0.03,2313,768,3,32,leaky_relu,constant,0.0,80,0.0004646554954821024,0.60343337059021,0.025090952058994913,6,0.8672480620155039,0.060199230407198545,0.00012113962322997043,0.8609077826421525,leaf,0.780183654985755,batchnorm
0.07,2316,512,3,35,leaky_relu,constant,0.1,150,0.0007715932269822773,0.7197924852371216,0.07310706846600838,19,0.6308139534883721,0.010657550313361228,0.00022176753087411574,0.904024626737037,leaf,0.589424957187867,batchnorm
0.07,2320,512,3,33,relu,constant,0.3,150,0.00038954094305451215,0.7460806369781494,0.13148231403957997,3,0.8226744186046512,0.010067684049439456,6.435075876026907e-05,0.7258910778598595,leaf,0.4963790205207207,none
0.07,2321,768,3,30,leaky_relu,constant,0.1,80,0.0005427895162946258,0.6300525665283203,0.04687131800084281,9,0.8798449612403101,0.060158912312875235,2.0399549564210144e-06,0.86166736383059,leaf,0.5240009222102583,batchnorm
0.07,2322,512,3,34,leaky_relu,constant,0.1,150,0.000714358414883373,0.7056847810745239,0.007866658049516528,15,0.7965116279069767,0.0338718535507132,1.641264369944381e-05,0.7718256543295987,leaf,0.5348006070780096,batchnorm
0.07,2324,512,3,31,leaky_relu,constant,0.4,150,0.00032101853557237454,0.9553876519203186,0.01044153858206222,8,0.7693798449612403,0.010007545977984651,4.395341593291279e-05,0.9192344269550444,leaf,0.5829187122591118,batchnorm
0.07,2328,512,3,33,leaky_relu,constant,0.1,150,0.0005029579650968614,0.7072141170501709,-1.2268203447126865e-16,5,0.9069767441860465,0.0337278225303059,1.204506558808602e-06,0.821728993231723,leaf,0.545519162111069,batchnorm
0.07,2329,512,3,32,leaky_relu,constant,0.1,150,0.00047890459403428616,0.6348897814750671,0.27946574818054487,2,0.7093023255813954,0.024447777874032062,1.3004667285661027e-06,0.768630258598163,eom,0.546246536100648,batchnorm
0.07,2330,768,3,32,leaky_relu,constant,0.2,80,0.0004607696920058935,0.7247280478477478,0.03322242070631699,5,0.8023255813953488,0.02278876369062104,1.0516736887817098e-06,0.7452879171164586,leaf,0.5330204399077038,batchnorm
0.07,2331,512,3,33,leaky_relu,constant,0.1,150,0.00047691086180298156,0.7784695029258728,0.01714098290382925,10,0.7606589147286822,0.024248438449766842,1.7103422372442078e-06,1.5623608939560536,leaf,0.5401502457413161,batchnorm
0.05,2332,512,3,32,leaky_relu,constant,0.1,150,0.0005075310462345367,0.610081672668457,0.029434872881005457,6,0.8614341085271318,0.02272050603461346,8.904708760043034e-07,0.7813079824614905,leaf,0.5488124450788446,batchnorm
0.07,2333,512,3,31,gelu,constant,0.1,150,0.0002760392664329006,0.7366249561309814,0.025143243077897413,5,0.8614341085271318,0.031793062872483166,7.860849649358245e-07,0.8107730400294626,leaf,0.5428209599310586,batchnorm
0.07,2334,512,3,33,leaky_relu,constant,0.5,150,0.00042403380567643755,0.7404943704605103,0.025812460545683997,6,0.752906976744186,0.03684311594089263,8.580882972835545e-07,0.7110130561498741,leaf,0.5580231999747626,batchnorm
0.07,2335,512,2,31,leaky_relu,constant,0.1,150,0.0005081898928461857,0.641298770904541,0.019636493417973678,4,0.9312015503875969,0.022545601954869134,1.0551943221038412e-06,0.9850173365299835,leaf,0.5299634024457891,batchnorm
