"","Acetanaerobacterium","Acidaminococcus","Acinetobacter","Actinomyces","Adlercreutzia","Akkermansia","Alistipes","Allisonella","Allobaculum","Anaerococcus","Anaerofilum","Anaerorhabdus","Anaerosporobacter","Anaerostipes","Anaerotruncus","Anaerovorax","Atopobium","Bacteroides","Barnesiella","Bifidobacterium","Bilophila","Blautia","Brevibacterium","Bulleidia","Butyricicoccus","Butyricimonas","Caldimonas","Caloramator","Campylobacter","Catenibacterium","Citrobacter","Clostridium_III","Clostridium_IV","Clostridium_XI","Clostridium_XVIII","Clostridium_XlVa","Clostridium_XlVb","Clostridium_sensu_stricto","Collinsella","Comamonas","Coprobacillus","Coprococcus","Corynebacterium","Cronobacter","Denitrobacterium","Desulfotomaculum","Desulfovibrio","Dialister","Dietzia","Dorea","Eggerthella","Enterobacter","Enterococcus","Enterorhabdus","Erwinia","Erysipelothrix","EscherichiaShigella","Ethanoligenens","Eubacterium","Faecalibacterium","Filifactor","Finegoldia","Flavonifractor","Fusobacterium","Gardnerella","Gemella","Gemmiger","Geosporobacter","Gordonibacter","Gracilibacter","Granulicatella","Haemophilus","Hafnia","Halomonas","Hespellia","Holdemania","Howardella","Klebsiella","Kluyvera","Lachnobacterium","Lactobacillus","Lactococcus","Lactonifactor","Leuconostoc","Lutispora","Marvinbryantia","Megamonas","Megasphaera","Methanobrevibacter","Methylobacterium","Micrococcus","Mitsuokella","Mobiluncus","Mogibacterium","Moryella","Murdochiella","Mycoplasma","Negativicoccus","Neisseria","Odoribacter","Olsenella","Oribacterium","Oscillibacter","Pantoea","Papillibacter","Parabacteroides","Paraprevotella","Parasporobacterium","Parasutterella","Parvimonas","Peptococcus","Peptoniphilus","Peptostreptococcus","Phascolarctobacterium","Porphyromonas","Prevotella","Propionibacterium","Proteus","Pseudobutyrivibrio","Pseudoflavonifractor","Pseudomonas","Pyramidobacter","Rhodococcus","Robinsoniella","Roseburia","Rothia","Ruminococcus","Saccharofermentans","Salmonella","Selenomonas","Shewanella","Slackia","Sneathia","Solobacterium","Sphingomonas","Sporanaerobacter","Sporobacter","Staphylococcus","Stenotrophomonas","Streptococcus","Subdoligranulum","Succinivibrio","Sutterella","TM7_genera_incertae_sedis","Tepidimicrobium","Tindallia","Tissierella","Turicibacter","Unassigned","Vampirovibrio","Varibaculum","Veillonella","Victivallis","Weissella","Zimmermannella"
"SRR1179174",2,10,0,4,1,25,2,7,3,58,1,0,1,0,8,52,2,2,2,11,2,177,3,0,4,0,0,4,56,84,0,3,4,24,0,28,1,279,12,0,2,90,95,1,0,0,12,410,4,42,0,9,8,5,0,0,55,0,47,449,3,116,0,11,3,1,18,0,0,22,6,3,0,0,2,2,5,1,0,1,46,0,0,0,2,5,0,49,0,0,0,53,14,33,37,56,0,0,0,0,18,2,68,0,1,0,0,1,1,20,40,108,28,8,39,1176,1,0,2,0,0,0,0,0,54,1,195,14,0,0,0,0,3,2,0,0,10,3,0,24,1,16,0,1,127,0,0,6,469,2,3,12,0,0,0
"SRR1179175",1,0,1,3,0,25,2,2,2,72,0,0,1,4,0,10,3,5,0,0,1,44,5,0,5,0,0,1,46,25,25,2,0,4,0,29,3,11,15,1,0,11,106,1,0,0,2,46,6,23,0,28,43,0,0,0,58,0,21,306,2,132,2,14,6,1,6,0,0,2,7,2,0,0,1,0,0,1,1,1,9,0,0,0,0,2,0,27,0,0,0,12,17,1,2,25,0,0,0,1,1,0,21,0,1,2,1,0,0,20,5,108,23,34,26,1614,0,0,1,1,4,0,0,0,62,1,39,8,0,0,0,0,10,2,0,0,3,3,0,20,1,17,10,0,104,0,0,0,116,1,4,2,0,0,1
"SRR1179176",2,166,1,0,0,42,0,6,1,69,0,0,1,1,0,10,3,0,0,0,0,129,6,0,9,0,0,0,33,215,10,1,0,21,0,65,2,81,17,1,0,46,104,2,0,0,19,8,7,27,0,12,66,3,0,0,12,8,50,829,1,131,1,8,6,0,14,0,0,0,7,2,0,0,6,0,12,2,1,1,17,0,0,0,0,2,0,0,0,0,0,113,18,2,2,22,0,0,0,0,1,0,25,0,1,8,0,0,0,19,5,104,12,0,12,1066,0,0,0,2,5,0,0,2,137,1,72,10,0,0,0,0,5,3,0,0,1,3,0,80,1,15,0,0,119,0,0,0,161,1,3,2,0,0,0
"SRR1179177",0,0,70,5,0,0,43,1,15,38,0,0,1,3,1,10,8,26,2,139,0,127,3,0,13,0,0,5,0,0,12,58,5,6,8,78,6,14,43,173,0,11,106,1,0,0,2,0,0,9,0,37,45,3,0,0,0,0,33,244,3,81,11,15,10,1,0,0,0,46,8,2,0,0,3,2,0,0,1,1,5,0,0,0,0,0,1,0,0,0,0,0,0,1,0,124,0,0,0,26,0,0,26,0,3,0,0,1,0,14,6,116,29,0,443,794,1,0,3,7,0,1,0,4,18,1,107,13,0,0,0,2,0,6,0,0,0,3,0,1,1,15,0,1,168,0,0,0,105,2,0,4,0,0,0
"rgn.1.1",0,0,0,1,0,0,0,0,0,556,0,0,2,58,0,5,6,11,0,1,0,41,2,0,5,0,0,0,13,26,0,0,0,33,19,55,5,13,29,0,0,14,300,0,0,0,0,88,2,42,0,0,0,0,0,0,9,0,3,25,0,1407,0,64,0,7,0,0,0,2,2,0,0,0,1,0,4,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,2,53,0,9,0,0,0,0,0,0,0,0,0,0,7,5,0,488,58,0,8,211,1,0,2,0,0,0,0,0,52,19,97,9,0,0,0,0,0,0,0,0,0,9,0,23,0,0,0,0,0,0,0,0,70,0,0,1,0,0,4
"rgn.1.10",2,0,0,0,0,0,4,0,0,137,0,0,0,4,0,8,0,111,0,0,23,103,1,0,5,0,1,2,17,0,0,0,0,20,7,142,4,9,2,0,0,49,44,0,0,0,0,38,1,54,0,0,2,0,0,0,178,0,26,113,0,381,3,0,0,0,4,0,0,1,3,5,0,0,3,0,0,0,0,1,6,0,0,0,0,2,0,0,0,0,1,0,3,0,0,13,0,8,0,1,0,1,13,0,4,1,0,0,14,0,2,141,22,0,19,1750,0,0,0,0,0,0,0,0,99,0,147,0,0,0,0,0,0,0,0,2,1,0,0,6,0,0,0,0,7,0,0,1,201,10,4,7,0,1,0
"rgn.1.12",1,0,1,4,2,0,4,0,10,225,0,0,0,5,0,4,115,63,8,0,1,38,11,1,5,1,0,0,41,0,0,12,3,11,6,81,5,4,0,0,0,24,391,1,0,1,0,52,0,24,1,0,0,0,0,0,6,0,11,67,2,322,0,277,2,1,8,0,0,14,319,0,0,0,0,0,1,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,2,0,2,34,0,7,0,1,0,0,18,0,0,2,0,1,3,137,2,127,80,31,36,831,1,0,0,0,0,0,0,0,36,0,57,0,0,0,0,0,152,0,0,0,3,4,0,1,1,0,0,0,42,0,0,0,144,0,3,3,0,0,0
"rgn.1.16",2,0,0,1,0,1,1,0,0,6,0,0,0,0,1,20,0,22,8,1,0,57,0,0,0,0,2,1,69,1,0,22,0,2,0,70,3,16,0,0,0,29,9,0,0,0,9,7,1,7,0,0,0,0,0,0,2,0,58,90,3,22,1,0,9,0,19,0,0,23,4,0,0,0,64,2,1,0,0,0,2404,0,0,0,0,2,0,0,0,0,0,3,24,4,4,13,0,1,0,1,0,0,15,0,5,3,2,0,0,0,2,36,3,23,25,305,1,0,0,1,0,0,0,3,41,0,71,11,0,0,0,1,0,1,0,0,4,2,0,6,1,133,0,0,23,0,0,0,137,1,0,1,0,0,0
"rgn.1.17",0,0,3,1,0,0,1,0,24,0,0,0,0,2,0,0,1,98,0,21,0,105,1,0,5,0,0,0,0,0,0,1,2,13,27,114,1,52,2,0,0,39,35,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,1,296,0,9,0,0,0,0,104,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,7,0,688,1,0,0,2,0,0,0,0,3,0,0,0,0,0,0,1,0,0,8,0,0,0,0,0,2,0,39,0,1928,3,0,0,0,0,0,0,0,107,3,124,0,0,0,0,0,0,0,0,0,0,1,0,13,0,0,6,0,0,0,0,2,74,0,0,2,0,0,2
"rgn.1.18",0,1,0,0,0,0,7,0,0,101,0,0,0,1,0,5,27,274,0,26,10,6,0,0,3,1,5,2,24,0,0,2,2,4,2,37,0,1,2,0,0,3,3,1,1,0,0,104,2,14,4,0,0,0,0,0,68,0,5,54,0,156,2,30,7,0,6,0,1,1,0,0,0,0,34,0,2,0,0,0,3,0,0,0,0,0,4,74,0,0,0,3,2,0,0,4,0,0,0,4,1,0,36,0,0,3,0,0,0,0,0,100,289,21,6,1496,0,0,1,3,0,0,0,0,6,0,15,0,0,1,0,0,0,0,0,1,2,1,0,68,0,0,22,0,0,0,6,0,221,0,2,561,0,0,0
"rgn.1.19",12,0,0,1,0,0,8,3,8,26,0,0,2,1,3,6,1,169,27,1,0,90,0,1,9,2,6,10,39,43,0,72,15,19,19,53,2,9,13,0,0,23,4,0,0,3,2,116,0,32,3,2,0,0,0,0,43,2,68,393,0,22,4,1,0,0,70,1,0,1,7,1,0,0,2,1,2,2,0,0,5,0,0,0,0,0,0,64,0,0,0,0,0,2,0,0,0,0,0,1,8,14,156,0,0,7,0,0,0,0,3,28,1,35,18,513,0,0,0,4,0,0,0,1,122,0,144,0,0,0,0,0,0,3,0,2,31,0,0,23,1,1044,5,0,0,0,0,7,273,0,0,1,0,0,0
"rgn.1.2",0,0,0,3,0,0,5,0,2,16,0,0,6,0,0,1,1,15,0,8,0,45,2,0,5,0,0,0,98,14,0,6,0,2,0,22,1,1,0,0,0,41,50,0,0,0,0,51,0,20,0,0,0,0,0,0,0,0,14,147,34,18,0,104,6,1,22,0,0,15,11,2,0,0,2,0,0,0,0,0,3,0,0,0,0,1,0,44,0,0,0,1,9,0,0,1,3,0,0,0,3,0,7,0,0,5,0,0,1,74,8,30,71,1,149,2140,0,0,3,0,0,0,0,0,176,0,21,9,0,0,0,0,146,0,0,0,3,0,0,18,0,15,10,0,15,0,0,0,217,0,0,2,0,0,0
"rgn.1.3",1,0,0,1,0,0,0,8,7,46,0,0,0,0,0,25,0,2,0,1,0,20,0,0,3,0,0,3,5,20,2,15,5,14,1,30,2,2,7,0,0,30,17,3,0,0,0,48,0,35,0,421,1,0,5,0,13,0,27,93,0,144,0,3,1,0,2,0,0,89,0,0,0,0,0,0,3,65,0,0,10,0,1,0,0,0,0,0,0,0,0,11,14,0,0,11,0,0,0,0,3,0,44,0,1,1,0,0,0,1,8,173,26,1,32,366,0,0,1,0,0,0,0,0,18,0,35,0,0,0,0,1,0,3,0,0,4,0,0,47,0,32,31,0,172,3,1,1,1704,0,0,16,0,0,0
"rgn.1.5",8,0,0,2,0,0,1,0,6,24,0,0,0,6,1,4,0,13,2,8,2,70,0,0,6,1,19,4,24,5,0,20,1,10,2,78,12,10,11,0,0,41,72,1,0,0,0,37,1,31,0,204,0,1,6,0,24,1,39,292,0,26,1,0,0,0,14,2,0,15,140,1,0,0,3,0,0,4,0,0,4,0,0,0,1,0,18,0,0,0,0,8,2,0,0,0,0,1,0,0,1,0,55,0,0,1,0,0,1,0,0,12,18,2,0,1150,0,0,2,0,0,0,0,1,41,0,58,0,0,0,0,3,0,0,0,0,9,3,0,45,3,243,4,1,23,0,0,0,907,0,0,5,0,0,0
"rgn.1.6",2,0,0,4,0,0,1,6,11,15,1,0,6,6,2,12,0,4,0,39,0,87,0,2,4,0,2,3,57,39,0,36,7,38,0,84,0,27,14,0,0,96,11,0,2,1,3,48,0,36,0,0,0,4,0,0,1,2,18,253,0,69,0,3,0,0,84,0,0,6,2,10,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,110,0,0,0,135,10,5,0,54,0,0,0,0,3,7,25,0,0,2,0,0,0,2,7,14,1,7,8,1424,0,0,6,2,0,0,0,0,322,0,72,2,0,0,0,0,0,0,0,0,5,0,0,151,1,71,2,1,5,0,0,0,270,63,0,18,1,0,0
"rgn.1.7",6,1,0,2,0,0,2,0,0,39,0,0,2,21,0,15,1,20,0,2,2,171,0,0,12,1,20,7,50,15,0,12,2,12,2,142,7,16,3,0,0,186,5,0,0,0,0,25,0,34,0,0,0,0,0,0,4,0,49,371,2,134,0,0,0,0,44,1,0,8,5,1,0,0,2,0,0,0,0,3,4,0,1,0,0,2,0,2,0,0,0,22,12,1,0,60,0,0,0,1,0,0,23,0,1,6,0,0,2,0,1,43,1,0,5,1078,0,0,12,2,0,0,0,0,580,0,110,0,0,16,0,1,1,0,0,1,7,0,0,9,6,0,0,0,0,0,0,0,379,148,0,3,0,0,0
"rgn.1.8",0,0,0,0,0,0,0,2,0,266,0,0,0,2,0,61,0,3,0,5,0,63,0,0,6,0,2,0,0,15,0,4,0,21,1,21,3,10,0,0,0,6,25,0,0,0,1,69,2,27,0,0,0,0,0,0,1,0,140,77,0,257,0,0,0,0,4,0,0,21,3,7,0,0,1,0,2,0,0,0,6,0,0,0,0,0,28,12,0,0,0,0,8,0,0,267,0,10,0,0,2,0,1,0,0,0,0,0,0,1,38,296,0,1,42,1727,0,0,8,0,0,0,0,0,19,1,52,8,0,0,0,0,0,0,0,0,1,0,0,78,0,0,1,0,51,1,0,0,174,0,23,14,0,0,0
"rgn.2.1",59,0,0,16,0,0,14,0,5,40,2,0,2,4,3,39,0,35,0,2,6,220,0,0,9,0,0,4,36,11,0,40,3,32,0,122,1,22,4,0,0,54,93,2,2,0,3,74,30,66,0,0,0,0,0,0,46,0,79,333,1,106,0,49,0,0,30,0,0,47,0,6,0,0,7,0,2,0,0,1,5,0,0,0,4,4,0,69,0,0,0,25,20,0,0,19,0,5,0,1,7,0,352,0,5,2,0,2,1,31,14,96,51,17,27,568,0,0,0,10,0,0,0,1,28,1,298,1,0,0,0,1,0,0,0,1,23,1,0,69,1,7,0,0,50,1,1,5,379,5,2,10,1,0,0
"rgn.2.10",10,0,0,0,0,2,1,1,11,33,0,0,4,15,0,38,0,50,9,0,1,308,0,0,16,0,0,5,16,0,0,23,0,22,0,197,5,5,28,2,0,114,17,0,1,0,0,58,2,36,0,0,0,0,0,0,12,4,53,355,0,64,0,0,0,0,24,0,0,19,3,0,0,0,8,0,1,0,0,5,8,0,0,0,1,2,0,30,0,0,0,99,26,1,3,8,0,0,0,0,3,0,64,0,4,10,0,1,0,1,3,76,3,0,24,1295,0,0,3,0,0,0,0,4,257,0,190,2,0,34,0,0,0,0,0,1,16,2,0,33,3,0,0,0,1,0,1,1,203,0,5,3,0,0,0
"rgn.2.12",6,0,0,15,0,0,3,1,2,1,5,0,1,8,0,19,0,2,1,25,0,169,0,0,11,0,1,8,5,10,0,15,0,32,0,81,1,35,3,0,0,82,6,0,1,0,5,45,1,54,0,0,4,0,0,0,12,0,57,726,0,15,0,13,0,0,103,0,0,11,2,0,0,0,3,0,1,0,0,0,18,0,0,0,0,1,0,21,0,0,0,17,1,1,1,4,0,0,0,0,5,0,71,0,1,4,0,0,0,10,12,13,30,0,9,1122,0,0,7,2,0,0,0,1,268,0,102,0,0,0,0,0,0,0,0,0,6,0,0,33,9,214,11,0,39,0,0,4,198,0,5,3,3,0,0
"rgn.2.13",22,0,0,3,0,1,1,0,4,3,1,0,1,1,1,33,5,19,4,28,3,87,0,0,2,1,2,14,7,10,0,51,5,60,0,94,2,43,42,0,0,34,6,1,0,0,12,72,6,59,0,4,0,5,0,0,157,13,133,220,0,8,1,0,1,0,79,2,0,38,3,1,0,0,5,1,1,2,0,0,4,0,0,0,1,3,0,0,0,0,0,10,30,7,0,69,0,1,0,0,17,0,149,0,7,5,0,4,2,0,3,13,1,0,50,1016,0,0,3,5,0,0,0,0,7,0,118,36,0,0,0,1,0,2,0,0,38,0,0,1,1,410,1,0,105,0,1,3,401,13,5,1,4,0,0
"rgn.2.14",0,0,1,0,0,1,0,0,1,157,0,0,0,3,0,180,0,34,0,0,2,49,5,0,8,0,1,3,54,2,0,35,0,1,1,109,0,25,9,3,0,6,476,0,0,0,1,34,9,15,0,0,0,1,0,0,29,0,139,87,22,17,0,11,1,10,6,0,0,18,20,23,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,51,11,0,176,0,5,0,0,2,0,6,0,0,0,0,0,0,16,31,190,9,12,242,814,0,0,3,0,0,1,0,0,18,0,13,90,0,0,0,0,162,0,0,0,0,0,0,139,0,3,2,7,46,0,5,0,255,0,10,1,0,0,0
"rgn.2.15",4,0,0,23,0,0,10,3,0,205,0,0,1,5,0,4,0,45,29,0,5,90,5,0,18,4,5,3,81,0,0,44,3,3,1,64,3,3,12,1,0,68,187,1,0,0,0,55,12,21,4,0,1,0,0,1,13,5,17,138,0,450,0,254,2,0,21,0,0,41,46,4,0,0,0,0,0,0,0,1,5,0,0,0,1,3,7,0,0,0,0,1,0,0,0,0,0,5,0,5,0,0,38,0,1,8,0,0,0,8,0,178,175,3,8,903,0,0,0,1,0,0,0,0,78,2,188,0,0,0,0,0,0,0,0,0,6,0,0,3,1,0,0,0,83,0,1,0,232,13,3,3,0,0,5
"rgn.2.18",0,0,0,0,0,0,0,20,20,44,0,0,0,13,0,0,0,594,0,7,3,44,0,0,5,0,0,0,0,0,0,0,0,7,49,166,12,0,3,0,0,42,17,1,0,0,4,9,1,48,0,30,0,1,1,0,32,1,0,210,0,127,5,2,0,0,25,0,0,0,8,0,0,0,30,1,0,0,0,0,4,0,7,0,0,0,1218,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,13,0,0,0,0,0,70,11,43,0,277,0,0,11,0,0,0,0,0,279,0,19,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,36,0,0,0,0,0,397,0,0,14,0,0,0
"rgn.2.19",0,0,0,2,0,0,0,0,0,0,3,0,1,4,0,2,0,42,2,0,0,113,1,0,4,0,3,4,30,2,0,3,0,40,4,110,3,31,2,0,0,72,14,0,0,0,0,38,3,15,0,0,0,0,0,0,59,1,8,251,1,9,0,9,0,1,15,0,0,4,2,20,0,1,0,0,0,0,0,0,1679,0,0,0,4,0,0,0,0,0,0,4,1,0,1,3,0,0,0,1,0,0,7,1,1,2,1,0,0,1,1,2,6,2,6,867,1,0,6,0,0,0,0,0,241,0,65,2,0,0,0,0,0,0,0,0,1,0,0,16,1,0,1,0,23,1,0,0,90,0,0,31,0,0,1
"rgn.2.2",1,0,0,12,0,0,6,0,0,63,0,0,0,0,0,34,0,63,1,31,2,93,1,0,8,3,0,0,15,11,0,47,13,8,1,49,2,0,5,0,0,20,26,0,0,0,0,118,1,29,0,1,1,0,0,0,19,0,66,178,0,88,0,0,0,0,49,0,0,47,5,1,0,0,0,0,0,1,0,0,9,0,0,0,0,0,25,33,0,0,0,30,9,0,17,39,0,14,0,1,1,0,17,0,0,2,0,0,2,0,0,108,0,0,100,1857,1,0,4,1,0,0,0,0,130,0,20,2,0,2,0,1,0,0,0,0,2,1,0,5,1,227,4,0,60,1,0,2,145,0,0,3,1,2,0
"rgn.2.5",0,0,0,34,0,0,0,0,7,75,0,0,0,0,0,74,12,5,12,4,0,44,0,0,1,0,0,0,108,3,0,2,1,1,0,18,2,2,0,0,0,15,129,1,0,1,0,91,16,2,0,0,0,0,0,0,0,0,63,30,22,14,0,100,12,5,21,0,0,75,31,0,0,0,1,0,3,0,0,1,2,0,0,0,1,0,10,1,0,0,0,0,49,4,58,66,0,0,0,3,0,0,27,0,0,1,0,1,0,90,12,311,156,12,133,1045,0,0,0,0,0,12,0,0,16,0,30,50,0,3,0,0,86,1,0,0,1,0,0,6,3,56,4,0,301,1,1,0,342,0,7,0,0,0,0
"rgn.2.6",7,0,0,1,0,0,0,10,29,151,1,0,1,7,1,71,0,3,20,0,0,96,1,2,13,0,12,8,215,27,0,20,0,31,1,52,7,4,20,2,0,55,170,1,1,0,3,22,3,35,0,0,0,7,0,0,6,3,76,184,2,355,0,0,0,0,31,0,0,33,1,1,0,0,3,7,1,1,0,0,5,0,0,0,1,1,0,20,0,0,0,1,40,25,0,23,0,4,0,0,3,12,109,0,1,5,4,1,0,1,7,186,1,57,34,917,1,0,2,2,0,0,0,3,99,0,113,0,0,5,0,8,0,14,0,1,10,17,0,3,0,2,6,0,90,0,4,2,278,0,0,1,0,0,0
"rgn.2.7",1,0,1,3,0,0,0,2,3,7,0,0,0,2,0,1,2,5,0,0,0,30,0,0,7,0,16,1,33,10,17,12,2,11,0,29,2,5,2,0,0,24,1,7,0,0,1,22,0,18,0,502,0,1,11,3,28,1,1,128,0,6,0,84,2,4,12,0,0,0,46,41,0,0,2,0,0,9,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,26,0,3,8,21,0,608,0,0,2,0,0,0,0,0,47,0,40,0,0,0,0,0,0,1,0,0,3,0,0,68,0,0,0,0,0,0,0,2,1869,4,0,118,0,0,0
"rgn.2.8",1,0,0,5,1,0,0,0,7,18,0,0,0,0,0,2,4,1,4,4,0,40,0,5,7,0,4,0,50,6,1,12,0,14,0,23,2,20,7,3,0,16,14,0,0,1,3,35,0,19,0,349,0,4,6,0,14,0,16,189,9,32,0,119,0,8,14,0,0,0,71,115,0,0,2,0,2,4,0,1,2,0,0,0,0,3,0,5,0,0,0,29,0,0,0,0,0,0,5,0,0,0,6,0,1,1,7,1,0,60,5,14,33,3,3,969,0,0,1,1,0,0,0,0,49,0,69,4,0,0,0,0,37,4,0,0,2,1,0,272,0,83,1,0,0,0,0,2,1018,9,0,3,1,0,0
"rgn.2.9",1,0,0,11,0,0,9,0,10,572,0,0,4,11,0,6,0,132,1,0,0,51,0,1,4,0,0,1,0,6,0,3,0,10,0,146,4,2,3,0,0,57,110,1,0,0,0,47,17,42,0,0,0,0,0,0,50,0,5,188,0,698,0,0,0,0,16,0,0,2,0,2,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,0,0,0,0,9,0,0,48,0,8,0,5,0,0,49,0,1,1,0,0,0,0,1,278,1,0,24,462,0,0,4,3,0,0,0,0,103,0,62,0,0,0,0,0,0,0,0,0,5,2,0,369,3,0,15,0,11,0,0,0,250,0,0,48,0,0,0
"rgn.3.1",0,0,1,1,0,0,2,0,0,33,1,0,0,9,0,6,4,25,0,29,0,44,0,0,3,0,6,1,138,1,1,1,2,1,1,25,2,1,1,0,0,10,24,1,1,0,0,28,3,20,0,384,0,1,3,0,16,0,11,121,0,50,0,17,6,0,14,0,0,8,5,1,0,0,0,0,2,16,0,0,10,0,0,0,0,1,0,3,0,0,0,0,3,0,8,0,0,0,0,0,0,0,14,1,0,3,0,0,0,4,11,42,14,0,26,1042,4,0,2,0,0,0,0,0,76,0,20,0,0,0,0,0,187,2,0,0,0,0,0,78,1,0,2,0,24,1,0,0,1330,0,0,2,0,0,0
"rgn.3.10",0,1,0,5,0,0,1,0,12,23,2,0,1,1,0,13,4,25,17,0,0,85,0,0,16,0,0,2,27,0,10,5,1,11,7,104,7,5,6,1,0,75,3,1,0,0,4,34,1,39,1,329,0,0,4,0,29,0,19,185,6,83,0,66,2,1,31,0,0,50,2,15,0,0,10,0,1,8,2,0,0,0,1,0,0,0,0,0,0,0,0,1,2,0,6,0,0,0,0,4,0,0,12,2,0,0,2,11,0,19,5,49,45,22,35,832,0,0,1,1,0,0,0,2,136,0,73,1,1,0,0,1,19,3,0,1,2,0,0,61,0,1,10,0,136,0,1,1,1038,1,1,27,0,0,0
"rgn.3.11",2,0,1,0,0,0,0,1,14,2,0,0,3,27,0,3,0,8,0,89,0,141,9,2,16,0,11,2,16,51,0,3,0,16,0,95,0,2,5,1,0,69,75,0,1,0,4,64,1,42,0,0,3,0,0,0,47,1,31,552,0,7,0,0,1,0,28,0,0,2,2,1,0,0,0,0,1,2,0,0,7,0,0,0,0,1,53,1,0,0,0,61,0,0,0,1,0,0,0,0,8,2,20,0,1,0,10,0,0,0,3,4,0,9,4,1571,0,0,15,6,0,0,0,0,294,7,143,0,0,1,0,0,0,1,0,0,6,1,0,5,1,135,2,0,9,0,0,1,148,6,0,0,4,0,0
"rgn.3.12",0,0,0,1,0,0,0,2,0,77,0,0,1,34,0,5,0,197,0,135,0,145,0,0,28,0,0,0,0,0,0,1,0,10,5,122,0,10,0,0,2,44,410,0,0,0,0,50,15,72,3,4,0,0,1,0,30,0,7,243,0,359,0,0,0,0,56,0,0,0,0,14,0,0,0,1,0,20,0,0,19,0,0,0,3,0,0,120,0,0,0,0,0,0,0,0,4,1,0,0,3,0,4,0,0,0,0,0,0,0,0,52,45,0,3,509,1,0,9,0,0,0,0,0,368,0,246,0,0,0,0,0,0,0,0,0,0,43,0,22,0,0,0,0,0,0,0,1,401,0,1,20,0,0,0
"rgn.3.13",0,0,0,3,0,0,0,3,11,14,0,0,0,3,2,33,0,10,8,99,2,73,0,0,2,2,2,4,34,19,0,5,1,9,0,51,5,5,9,0,0,53,32,0,1,0,3,50,0,49,0,4,0,1,0,0,3,0,37,172,16,57,0,27,0,0,18,0,0,9,5,0,0,0,1,0,0,0,0,0,87,2,0,0,0,0,1,165,0,0,0,94,5,3,0,2,0,0,0,1,2,6,47,0,0,0,0,0,0,27,7,63,27,3,21,1848,0,0,2,1,0,0,0,0,109,0,30,2,0,1,0,2,2,1,0,0,5,0,0,57,1,119,2,0,19,0,0,3,246,0,0,1,0,1,0
"rgn.3.14",0,0,0,0,0,0,0,3,5,31,0,0,0,20,0,6,0,17,0,1,0,116,5,1,5,0,5,1,18,14,0,5,0,14,0,130,3,11,9,0,0,46,25,3,0,0,0,11,2,26,0,0,0,1,0,0,2,0,38,283,0,36,0,8,0,0,21,0,0,26,5,2,0,0,0,0,0,0,0,0,5,0,0,0,1,2,0,1,0,0,0,0,2,0,0,2,1,4,0,0,0,2,21,0,0,0,17,0,0,0,15,44,16,97,11,2044,0,0,0,0,0,0,0,0,103,0,91,0,0,0,0,0,0,0,0,0,1,1,0,107,0,48,4,0,90,1,0,0,298,13,0,0,0,0,0
"rgn.3.15",0,0,0,6,0,0,0,0,2,15,3,0,1,3,1,6,1,1,2,27,0,97,0,0,8,1,2,5,0,5,0,28,5,22,0,94,3,21,4,0,0,79,20,1,0,3,0,39,4,70,0,0,0,1,0,0,1,0,50,495,1,151,0,15,22,0,90,0,0,27,20,5,0,0,1,0,3,0,0,0,4,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,4,0,6,0,33,0,2,1,4,0,0,13,1,58,61,0,9,1750,0,0,3,0,0,0,0,0,196,0,84,0,0,0,0,2,0,3,0,0,2,1,0,9,9,0,1,0,99,0,0,11,152,0,0,5,0,0,0
"rgn.3.16",0,0,0,0,0,1,2,2,3,233,0,0,0,24,0,26,0,70,0,75,1,123,0,1,13,0,0,1,20,0,0,19,1,9,1,78,1,10,13,0,0,70,361,0,0,0,7,72,5,24,0,0,0,1,0,1,38,0,24,161,10,224,0,83,1,0,18,0,0,23,14,0,0,0,11,0,1,0,0,0,29,0,0,0,2,0,0,1,0,0,0,0,2,2,13,1,0,1,0,0,12,0,34,0,0,7,0,0,0,68,11,133,160,0,35,1073,1,0,0,5,0,0,0,2,68,1,124,0,0,0,0,0,0,0,0,1,8,26,0,19,0,0,3,0,35,0,0,4,238,0,0,1,0,0,0
"rgn.3.17",0,0,0,2,0,0,0,6,22,272,5,5,0,21,0,14,5,0,1,72,2,100,0,0,6,0,2,2,41,58,0,5,0,6,0,36,3,33,30,0,0,50,674,2,0,0,0,51,5,32,0,0,0,1,0,0,4,0,22,93,6,323,0,59,2,3,40,0,0,19,37,0,0,0,0,0,1,0,0,0,3,0,0,0,0,2,0,129,0,0,0,17,3,0,6,7,0,0,0,0,9,3,23,0,1,0,8,0,0,31,7,170,48,1,31,863,0,0,0,0,0,0,0,0,41,0,77,5,0,1,0,2,36,1,0,0,4,1,0,38,3,25,2,2,64,0,0,0,148,0,0,4,0,0,0
